ID_REF,GSM473654,GSM473655,GSM473656,GSM473657,GSM473658,GSM473659,GSM473660,GSM473661,GSM473662,GSM473663,GSM473664,GSM473665
245155_at,2359.5,2314.8,1974.6,3225.8,3260.6,2741.4,2895,2752.5,2185.1,3071.5,3622.6,2698.6
245156_at,79.7,86.6,5.5,208.5,248.1,169.5,191.9,172.4,17.2,180.5,374.2,295.4
245157_at,104.7,9.5,9.2,5.1,2.6,12.1,7.4,11,18.4,3.5,76.3,45.6
245158_at,24.9,10.6,56.7,7.5,5.8,55,63.1,5.5,162.1,3.5,5.3,6.3
245159_at,12.1,20.3,10.1,11.8,8.5,59,10.5,16.5,46.8,5,9.8,5.6
245160_at,8.5,9.1,6.7,93.2,18.9,9.8,17.2,55.5,39.3,116.5,129.6,67.6
245161_at,89.8,44.7,192.5,29.4,78,74.1,102,26.5,131.4,102.3,99.5,98.7
245162_at,49.1,64.8,52.7,3.5,91.3,32.1,48.9,10.2,145.3,46.9,78.8,98
245163_at,51.1,13.3,9.4,46.2,15,18.7,8.9,9.4,45,60.6,14,65.3
245164_at,714,798.4,502.1,793.5,1137.8,515.4,814.8,798.8,643.9,988.1,753,651
245165_at,971.9,1069.1,887.4,1273.1,1144.4,1013,1078.3,1025.7,1130.2,1137.1,1029,1041.8
245166_at,119.3,16.7,215.2,134.2,204.4,269,116.8,203.2,16.1,258.9,223.4,278.3
245167_s_at,673.3,962.4,585.8,1208.7,1207.1,1397.7,705.4,951.9,682,1699.6,1850.5,1715.5
245168_at,5149.4,5131.2,3783.5,4082.6,3695.2,5400.5,3684.7,4218.1,3979.9,4476.7,4019.3,4883.9
245169_at,1997.1,1335.8,1290.4,1139.5,1317.4,1327.4,1402.8,1269.2,1546.4,1160.8,1143.5,1224.5
245170_at,13.9,13.2,20.9,57.9,8.1,14.4,10.3,52.2,16,6.6,102.5,20.5
245171_at,6.6,8.4,10.6,6.2,4.8,14,5.7,5.1,11.9,3.8,15.6,15.2
245172_at,115.3,18.7,53.4,37.4,75.6,87.9,27.8,56.4,10.1,52.3,77.3,89.7
245173_at,13.7,19.9,28.5,81.7,9,103.7,11.7,20.5,100.1,11.7,6.5,42.2
245174_at,52,183,320,158,113.7,195.9,144.6,238.9,299.2,65.3,169.4,177.7
245175_at,5793,4087.3,4585.5,7497.5,6158.6,3508.1,4973.5,4310,3525,7360.7,5060.8,5792.1
245176_at,722.5,974.2,1056.9,651.2,724.3,699.5,831.1,927.5,598.4,796.5,680.4,498.3
245177_at,33.4,49.9,63.5,6.8,4.2,15.9,20.6,13.6,26.4,22.9,3.8,36.1
245178_at,468.6,284.4,420.1,446.9,542.9,288.9,278.8,389,235.4,561.5,477,661.7
245179_at,170.1,304.4,68.1,251.6,209.8,157.6,209.3,177.9,46.7,209.6,238.4,122.7
245180_at,554.9,663.4,617.4,656.9,628.7,615.6,567.3,610.2,644.1,704.9,678.4,635.6
245181_at,116.1,132.7,63.2,120.5,87.1,114.5,114.6,59.5,32.7,76.7,146.5,129.4
245182_at,306.2,320.6,265.2,269.9,220.3,366.2,471.1,352.6,466.4,221.2,319.5,262.6
245183_at,229.2,294.2,396.7,155.7,180.6,174.4,234.6,239.2,532.4,148,119.7,202.9
245184_at,14.7,36.4,55.1,70.6,22.4,9.3,44.2,65.5,11.1,26.4,69.2,12.7
245185_at,81,95.4,144.8,67.6,59.5,143.2,77.9,112.6,36.8,57.6,171.7,79.2
245186_at,26.8,21.5,46,11.6,15.1,12.4,13.5,7.3,18.3,5.9,17.3,8.7
245187_s_at,347.6,282.4,488,370.3,349.9,338.5,374.2,367.1,695.8,585.7,392.8,458.9
245188_at,658.1,530.2,549.3,331.8,287.6,159.5,745.5,644.9,608.9,254.1,149.2,215
245189_at,8.8,12.6,10.7,3,3.5,8,4.3,2.8,7.4,3.5,9.8,10
245190_at,145.6,7.5,23.9,126.9,135.7,137.5,180.7,140.1,81,106.1,140.3,111.1
245191_at,89.9,16.2,37.6,9,40.2,12.6,12.7,51.4,142.7,11.4,5.9,35.1
245192_at,2.9,2.4,6.5,2,5,3.6,7.5,4.8,5.7,10.4,4.7,7.2
245193_at,82.8,164.6,20.1,118.5,69.7,218.9,49.8,85,20.1,146.3,209.7,256.8
245194_at,6.9,46.7,32.1,82.6,14.4,12.5,11.4,31.5,15.5,15.6,214,55.8
245195_at,30794.5,31473.9,34986,23632.2,23399.8,26768.9,30517.3,27739.1,37893.7,18994.3,22183.9,26026.9
245196_at,801.5,852.1,1159.1,948.9,767,870.5,944.6,1080.5,1053,925.6,891.4,1030.9
245197_at,119.1,214.4,258.4,454.2,551.7,636,251.6,339.6,187.2,583,829.7,631.4
245198_at,4720.7,4714.4,4317,3054,2957.9,3065.7,4832.3,4384.3,4847.2,2393.3,2353.7,2728.7
245199_at,2563.5,2666.9,2284.5,2052.3,2037.6,3075.2,3148.7,2670.6,2411.9,2788.1,2479.6,1794.6
245200_at,274.8,292.1,413.3,586.8,467.4,476.2,318.9,264.8,269.1,897.8,680.6,815.5
245201_at,1026.1,1431.1,1435.7,897.3,1060.9,613.9,1091.9,1056.4,1007.7,821.5,1009.3,781.5
245202_at,294.7,242.5,204,159.5,233.8,147,199,127.4,134.2,182.2,191.3,72.3
245203_at,3.3,4.2,5.1,6.9,2,2.9,5.2,3.2,8,1.6,1.4,7.6
245204_at,7.8,7,11.8,4.9,10.7,8.2,5,8.2,15,3.9,7.7,15.5
245205_at,25.5,83.3,97.1,51.9,29.2,43,15.5,35.3,22.1,75.7,58.4,91.4
245206_at,206.7,349.4,426.9,310.5,451.8,256.9,405,365.2,401.4,392.3,466,537.8
245207_at,1223.7,1077.2,1257.7,1021.3,1223.8,1021.9,1082.1,1045.2,992.5,1110,1311.6,1052.8
245208_at,14.5,29.2,7.9,57,27.5,80.9,5.6,70.5,23,53.9,62.6,12.2
245209_at,12.4,113.3,97.8,57.7,83.1,62.2,6.5,35.5,172.8,47.1,12.8,126.3
245210_at,230.3,263.5,165.6,177.3,177.8,217.9,280.8,317.3,333.6,119.5,196.5,185.1
245211_at,1004.3,702.6,646.2,762.3,600.6,715.1,729.5,609.2,622.6,681.5,576.5,680.7
245212_at,6.9,39.9,113.6,7.4,21,39.6,5.3,13.7,36.2,44.7,4.3,14.8
245213_at,19968.3,20272.8,21770.1,19175.6,18490.5,24912.3,22366.8,22041.1,28502.8,16936.8,18560,22178.4
245214_at,3,53.1,129.7,22,15.1,8.5,13.2,5.4,8.3,4.7,3.1,37.8
245215_at,525.3,391.5,825.4,445.3,329.5,240.7,305.7,497.1,330.3,426.9,460.4,363
245216_at,1208.1,1280,1084.7,971.8,1202.8,1372.2,1460.9,1352.8,1386.7,1157.3,1296.6,1196.8
245217_at,21.3,39,8.1,2.7,37.1,5.4,9,53.8,12.3,3.6,5.6,37.2
245218_s_at,721.6,606.7,615.6,1150.5,917.6,858.8,693.9,665.3,718.6,938,910.4,658.4
245219_at,2484.3,2387.9,2003.1,2964.7,3236.3,2352.6,2495.1,2539.1,2536.4,2680.7,3088.4,2933.9
245220_at,5.7,8,10.9,2.2,1.2,9.5,4.3,13.7,7.4,5.1,8,4.8
245221_s_at,5.8,45.6,8.3,24,11.1,84.7,15.8,22.1,22.8,7.5,40.3,69
245222_at,2.8,2.8,7.2,2.5,3.1,31.4,8.1,5.3,5.3,1.8,7.3,4
245223_at,11.8,10.8,23.3,5.1,6.3,21.1,32.7,6.6,16.6,6.9,17.4,3.8
245224_at,21.5,66.1,47.2,15.4,27,42.8,106,26.3,277.7,6.4,86.9,38.6
245225_at,8.1,17.2,10.4,5.8,10.8,8.2,6.3,5.7,30.3,13.6,14.5,6.1
245226_at,8.9,13.8,8.7,53.4,8.4,59.9,10.8,35.3,60.8,42.3,10.5,110.6
245227_s_at,173.5,245.7,296.8,203.8,184.1,230,199.8,221.3,277.5,146.1,143.4,273.9
245228_at,13.2,114.2,16.8,144.1,162.4,160.6,74.6,86.1,84,119.8,270.2,235.5
245229_at,588.9,777,764.5,343.7,302.2,670.4,548,646.6,663.7,307.7,309.5,241.6
245230_at,12.6,18.3,22.3,71.2,94.2,18.9,110.9,76,20.6,25.9,96.8,31.3
245231_at,44,145.7,51.7,82,49.6,111,58.1,37.1,24.1,116.6,132,156.2
245232_at,10.5,14.4,9.2,2.7,2.8,14.8,17.5,4.6,27.2,5.5,4.7,10.3
245233_at,12.7,6.6,102.6,2.4,4.6,21.3,12.2,78.9,70.3,36.2,9.5,38.3
245234_at,6,40.7,11.3,3.3,3.4,28.1,106.1,18.1,14.7,23.1,43.4,28.4
245235_at,1117.3,1189.3,1351.9,1410.5,1435.2,1464.4,1256.6,1470.2,1088.2,1180.9,1343.4,1310.5
245236_at,78.9,133.8,219.6,74,104.6,125.4,93.4,96.4,144.9,54.4,102.4,134.3
245237_at,282.9,374.8,253.8,245.1,329.3,274.4,291.6,272.6,288.5,182,183.8,299.3
245238_at,4961.6,5188,5159,3726.3,3552.8,3870.9,4870.7,4956.7,4921.9,3958.4,3305,3713.1
245239_at,5.5,90.3,90.4,3.9,65.5,22.9,48.6,5.8,21.3,6.9,61.1,140.2
245240_at,13.3,120,47.1,13,22.7,32.5,81.1,7,215.7,47.9,10.9,17
245241_at,22.2,9.4,11,6.7,2.3,10.4,3.4,109.8,14.6,53.2,4,10.9
245242_at,4378.3,3902.9,4784.8,3873.7,4091.9,3689.5,5509,4793.4,5167.6,3563.3,2997.6,2682.7
245243_at,56.1,89.4,16,31.6,4.2,50.4,51.2,13.5,53.4,4.4,88.6,64.1
245244_at,741.8,830.2,1073.8,1512.9,1511.1,1060.8,512,492,449.9,848,1145.4,1267.4
245245_at,9.4,17.7,136.9,4,73.7,10.8,3.9,72.5,131.8,9.9,29.3,102.9
245246_at,5.8,6,22.8,9.9,8.9,103,4.7,7.2,25,7.4,16.9,19.8
245247_at,644.9,607.8,692.1,469.2,463.9,408.6,579.9,511.2,574.1,267,264.9,406
245248_at,457.7,419.1,448.9,329.9,399.6,446.1,383.8,277.7,604.6,359.9,352.8,426.2
245249_at,2993,2248.9,2464,4113.5,4848.9,4483.9,2116.9,2017.5,2302,4109.4,3720.1,5071.4
245250_at,559.2,632.2,628.2,9.6,8.2,563.5,632.4,727.3,1041,38.2,56.8,21.9
245251_at,198.3,260.1,212.5,182.2,204.3,311.4,319.7,170.9,247.9,259.8,193.3,254
245252_at,397.5,465.2,395.4,106.2,152.2,363.4,384.4,303.1,487.6,255.4,291.5,233.8
245253_at,362,405.6,436.6,962.6,995,404.3,190.1,230.4,262.3,314.7,635.8,600.2
245254_at,851.3,712,745.4,1012.5,1083.3,484.9,648.4,708.4,582.5,917,791.5,1032
245255_at,726.1,592.9,797.1,593.3,680.1,812.4,533.5,630.1,742.9,1121.1,829,1021
245256_at,183.4,171.2,248,282.4,202.9,240.1,264.3,216.1,289.9,233.5,229.4,208.2
245257_at,2.3,4.4,4.4,74.1,37.4,9.6,25.5,43.2,76.1,26.5,90.1,13.7
245258_at,7.8,12.8,15.8,36.1,7.9,78.2,38.3,4,14.6,7.1,35.4,64.5
245259_at,69.5,79.3,26.5,116.9,74.2,8.9,67.6,45.9,30.9,71.5,9,9
245260_at,778.3,663.6,771.5,878.1,679.4,626.8,805.2,891.8,491.2,787,679.1,839.2
245261_at,459,222.5,337.5,270.5,301.6,221.1,244.3,353.8,346.2,263,287,235
245262_at,46.7,7.2,133.3,14.8,5.3,30.9,5.5,5.5,70.9,4.2,164.7,19.1
245263_at,587.8,398.2,505.2,579.7,480,528.8,590.6,653,611.1,411.4,334.7,451.3
245264_at,635.5,690.9,700.9,273.3,267.7,386.6,548.1,554.2,380.6,202.1,192.8,151.7
245265_at,2297.4,1764,2193.3,5576.3,5257.1,4511.4,4291.8,4650.4,6189.9,5899.2,3172.1,7701.8
245266_at,278.3,307,231.4,564.5,598.3,496.2,433.6,390.4,195.5,726.5,774.5,542.9
245267_at,52.2,8.3,26.3,6.2,6.5,7.6,17.1,9.2,8.3,2.5,42.2,7.3
245268_at,110.5,163.9,285.2,159.9,165,139.8,133.9,103.9,270.5,55.8,128.3,255
245269_at,1577,1607.8,1301.6,1226,1399.5,1250.1,1641,1451.5,1685.5,1258.8,1100.9,1171
245270_at,10164.8,8366,11679.6,5441.2,6041.6,5241.3,12129.4,9369.1,11842.9,5910.2,4953.4,5583.1
245271_at,436.9,330,256.1,427.2,549.5,243.2,304.8,448.8,292.7,616.2,397.3,399.2
245272_at,99,131.9,148.9,124.7,87.6,82,127.3,70.5,134.3,83,119.6,90.2
245273_at,298.9,398.5,396.1,338.4,352.3,557,288.8,339.7,495,443,312.9,340.5
245274_at,939.6,969.5,1030.5,852.7,917.1,1176.4,1097.7,951.4,960.2,682.3,458.5,783.3
245275_at,635.1,729.1,719.4,2107.9,2120.2,1084.9,283.6,222.4,210.1,682,1539.2,1395.7
245276_at,659.4,698.7,816.1,217.6,246.3,347.8,843.4,801.3,805.2,196,308.6,299.3
245277_at,234,264.2,331,249.1,276.6,378.3,161,250.5,238.6,387.9,341.1,343.5
245278_at,1031.2,963.1,1073.7,1189.2,1269.4,1250.8,922.4,962.8,1042.5,826.4,1130.4,1252
245279_at,788.5,771,647.4,879,1083.1,711.3,1066.2,820.9,687.1,1255.6,1080.2,862.2
245280_at,553.3,438.4,423.9,483.6,490.4,486.7,505.1,379.2,518.2,432.1,454.4,526.3
245281_at,10279.6,10097.4,9238.7,6492.1,6847.5,5048.8,10639.9,9260.1,10101.7,6212.8,5943.7,5580.4
245282_at,695.8,828.3,573.9,477.9,439.3,396.8,740.3,512.3,658.9,540.8,336.1,403.7
245283_at,22.3,108,129.1,52.2,156,170,136.2,47.9,18.8,69.8,211.7,99.9
245284_at,3148.5,2885.7,1693.7,2549.4,2624.4,1764.7,2496.9,2849.8,2233.5,2457,2632.4,1791
245285_s_at,1574.2,1827.4,1624.8,1691.5,1430.6,1490.5,1300.8,1227.7,1079.5,1269.3,1809.3,1479.7
245286_at,9164.1,8005,6916.8,9329.2,9220.8,8610.4,7108.6,8301.7,7574.8,10033.3,9419.5,10757.4
245287_at,871.9,694,585.5,677.1,700,393.9,727.1,719.1,650.7,653.1,745.6,608.9
245288_at,381.7,530.5,476.1,372.5,404.4,364.5,662.3,451.6,396.6,520.3,379,398.5
245289_at,3687.3,3137,3667.1,3747.6,3644,4179.3,3754.9,3363.5,3559.1,3556.1,3870.5,4381.2
245290_at,936.5,945.6,793.7,1225.5,1190.2,1269.9,1094.9,1090,895,1195.4,971.2,875.6
245291_at,624.3,959.7,953.4,809.1,863.2,759.4,756.8,962.5,1293.2,752.4,813.6,579.7
245292_at,449.4,395.1,405.7,281.6,291.2,455.7,394.3,387.5,625.3,382.8,386,443.2
245293_at,669.9,702.6,854.6,1618.7,1825.4,769.7,1066.5,1015.5,846.5,1876.4,1778.2,1397
245294_at,877.2,801.8,700.8,493.8,562.4,343.8,602,548.9,479.4,396.8,423.9,396
245295_at,333.4,442.1,436.4,302.6,324.8,497.6,473.9,478.5,241.1,302.1,397.3,450.6
245296_at,1484,1279.2,1290.1,1751.2,1347.8,2719.9,2376.1,1596.1,1561.2,1516.1,2016.3,1529.2
245297_at,197.2,229.8,192.5,239,253.1,207.2,158.4,241.9,318.3,197.3,195.5,175.8
245298_at,204.2,156.5,266.5,345.8,528.1,168.4,288.3,265.8,239.8,426.7,436.8,544.3
245299_at,1415.1,1287.8,949.5,2017.8,1952.4,2383,1245.8,1327.3,1022.1,2347.6,2457.5,1811.3
245300_at,36.5,88.7,177.5,66,7.9,22.6,48.3,76.3,9,5,11.9,12.3
245301_at,592.4,427.3,378.3,336,377.2,345,483.9,379.5,602.6,238.4,391.6,274.3
245302_at,198.1,266.4,173.9,369.9,480.4,452.7,344.9,350.2,451.2,307.8,503.3,366.3
245303_at,132.1,125.7,53.7,240.9,263.4,275.9,232.6,240.1,364.6,275.4,205.5,201.7
245304_at,993.9,671.5,735,843.5,898.3,1418.6,711.9,861.3,879.5,596.8,692.7,744.1
245305_at,4,11.8,101,29.8,43.6,9.4,14,58.2,39.3,75.9,4.4,74.3
245306_at,112.5,20.4,76.7,839.6,806,3520.8,226.6,57,115.5,1035.8,957,892.7
245307_at,747.5,712.5,943.5,572.6,379.7,638.9,895.4,817.5,714.2,419.6,474.1,657.3
245308_at,486.3,585.4,775.5,530.3,646.8,371.6,633.7,460,511.3,619,431.6,533.4
245309_at,59.7,132.8,134.6,74.3,73,190.2,71.3,198.3,127.1,94.7,73.1,130.4
245310_at,244,342.5,165.6,365.8,327.1,218.4,208.1,170.2,173.1,412.8,312.3,197.9
245311_at,7011.3,6620.8,5666.6,8620.7,7904.5,4800.6,7620.8,6720.2,4665.3,9139.3,8998.6,6830.9
245312_at,159.4,188.6,172,202.4,134.3,123.5,123.4,204.9,9.8,137.5,245.1,123.5
245313_at,430.9,551.3,554.3,511.1,466.2,403.7,364,390.4,531.9,551,313.7,457.5
245314_at,93.1,123.9,283.9,94.3,96.8,243.5,125.8,123.5,113,9.2,49.1,72.2
245315_at,1313,1250.8,1508.8,2434,2185.1,1809.8,1399.5,1390.6,1253.6,2093.4,2368.4,2098.8
245316_at,518.1,583.6,679.4,438.7,470.5,339.2,631,649.9,621.9,427.6,454.8,398.7
245317_at,167.1,280.3,410.3,929.4,802.2,1234.8,208.3,224.8,308.2,879.7,1540.9,1815.3
245318_at,11646.1,10765.2,11543,10675.6,10293.4,13523.9,12602.6,13321.5,16956.6,10570.6,12242.6,12470.2
245319_at,1879.9,1645.8,1287.5,344.7,360.2,232.2,1351,1790.8,2378.4,465.1,559.8,571.4
245320_at,314,229.8,188.8,374.9,331.2,151.9,262.3,288.2,233.1,410.7,280.2,230.4
245321_at,10945.5,10017.9,9617.2,8680.5,9449.2,10675.3,11809.9,10095.3,13159.9,7277.5,6570.2,8484.6
245322_at,6.8,40,15.3,62.8,51,88.5,36.8,80.3,11.7,60.7,14.4,27.5
245323_at,1227.1,1230.7,1194.5,1100.9,1059.2,866,1207.7,1032.6,1094.8,1226.8,1494.4,1071.7
245324_at,479.5,638.2,556.1,278.5,307.9,232,606,588.9,503.9,286.4,207.9,313.1
245325_at,91.5,46.1,53.1,69.6,59.6,108.4,72.3,77.1,64.6,62.7,44.3,110.2
245326_at,376.4,412.9,345.4,517.5,401.8,498.2,456.3,480.1,465.3,429.3,460.4,246.1
245327_at,174.1,83.9,134.9,80.9,82,159.6,107.2,120.6,266.7,102.3,141.9,113
245328_at,96.2,195.9,159.2,78.1,49.9,172.3,118.8,156,69.8,10.1,127.3,122
245329_at,414.9,427.3,431.3,1768.2,1509.2,3276.8,940.5,758.4,565.2,4548.4,3643.2,3516
245330_at,893.8,928.3,789.7,845.3,820.5,755.4,746,675.2,634.5,611,791.4,973.9
245331_at,531.3,615.4,700.6,676.5,808.4,564.2,495.1,574.7,349.5,672.3,785.8,727.4
245332_at,598,628.8,643.2,1087.1,1093.6,1073.8,723,846.5,773.9,987.6,1322.5,955.9
245333_at,1293.3,1258.3,1223.6,1168.6,1102.6,1310.8,1166.5,1057.1,1320.3,916.3,1057.2,820.5
245334_at,1993.4,2127.2,1369.3,1747.5,1644.5,2386.1,2267.8,1942.5,1468.4,1744.5,1892.4,1122.5
245335_at,20.3,13.8,23.6,40.6,8.4,18.5,6.5,16.1,12.5,4.9,16.7,11.8
245336_at,558.6,512.3,774.4,309.9,183.9,212.8,513.2,536.4,376.7,67.3,88.1,207.3
245337_at,516.8,384,298,368.8,396.4,397.5,407.6,477.9,291.3,440.7,470.4,337.4
245338_at,229.4,352,396.4,307.5,304.2,442.7,289.2,446.3,379.8,204.4,254.9,278
245339_at,163,338.6,310.7,292.4,197.9,201.7,216.9,359.6,60.7,194.3,320.8,224.3
245340_at,1626.6,1620.9,1348.2,1546.2,1701.8,1481.6,1851.2,1626.7,2007.4,1993.1,1879.2,1692
245341_at,87.3,33,16.9,90.5,132.7,85.2,11.1,111.3,145.4,138.6,10.7,86.8
245342_at,7880.4,8882.1,6850,9812.7,10526.3,10804.7,9396.3,9884.1,9274.3,9310.9,8726.6,10034.1
245343_at,124.2,226.4,223.6,189.9,153.3,60,175.2,191.4,245,169.8,184.1,249.3
245344_at,536.7,422.8,582.8,381.6,361.1,257.8,387.2,448.6,256.8,371,320.5,468.6
245345_at,4.8,12,10.4,35.6,19,26.8,12.1,9.5,20.8,39.2,23.6,87.7
245346_at,1723,1852.8,1980.9,2671.8,2813.3,6396.5,1848.6,2566.9,1991.7,2074,2134,1977.2
245347_at,2728.9,2732.2,2075.8,2046.4,1991.2,1653.7,2285.2,2579.7,3272.3,1744.3,1737.3,2008.9
245348_at,1038.1,1052.1,903.8,678.6,701.1,1084.3,1122.8,992.5,720.7,602.5,488,394.8
245349_at,147.7,107.8,202,354.2,428.6,453.4,111.6,216,238,322.4,511.3,489.1
245350_at,2041.8,1637.4,2232.2,1989.5,1695.5,1106.7,2303.9,1639.3,1759.7,1734.8,1704.4,1285.3
245351_at,1758.5,1658.4,1289.7,1135.5,1240.8,1052,1108.5,1118.4,1610.3,1171.7,1059,1199.6
245352_at,376.4,531.2,624.1,612.6,633,514.3,408,285.8,319.5,467,608.4,691.4
245353_at,887.1,902.8,847.9,721.5,599.1,189,604.7,479.5,560.6,492.8,554.9,479.4
245354_at,4358.4,3420.3,3326,3090.9,3161.2,1854.4,3726.5,4040,4679.3,3186,2006.3,2761.9
245355_at,10028,8212.2,7724.8,10068,10064.9,9840.3,7420.3,9570.7,9023.8,9504.2,6898.6,9807.3
245356_at,13199.6,12615.1,12153,16024.7,16287,22946.4,14368.7,13622.1,17299.2,15104.3,18212.6,16590.4
245357_at,2598.1,3105.3,2562.7,1472.4,1421.4,1548.7,2340.7,2347.4,2710.6,1593,1412,1272.4
245358_at,586.1,723,1137,869.4,1061.3,934,772.8,875.4,921.4,767.2,905.3,901.9
245359_at,478.2,507,379.4,482.8,463.1,433,420.3,375.6,500,500.8,325.1,620.1
245360_at,1014.2,818.2,1302.6,936.5,795.2,695.6,1080.4,956.5,925.6,782.3,723.7,1056.3
245361_at,579.1,350.4,655.6,579.3,494,439.8,421.5,474.6,512.4,498.3,346.6,661.7
245362_at,437.5,478.4,648,59.7,42.4,83.5,468.9,494.4,590.4,26.3,77.1,9.4
245363_at,69.5,66.5,26.3,75.1,56.9,117.2,64.6,92,36.3,80.8,176.2,145.1
245364_at,209.3,233.6,137.9,277.1,289,188.2,147.8,216.8,97.5,194.5,401.6,117
245365_at,660.5,638,549.3,1222.8,1096.1,1178.7,887,702.3,560.3,1620.4,1697.7,1446.2
245366_at,313.5,292,414.1,404.6,400.4,268,319.1,300.8,230.6,374.3,341,280.4
245367_at,105.6,174.1,37.1,242.7,235,248.8,208.3,339,271.6,343.2,293.8,190
245368_at,488.5,486.9,560.8,512,502.5,214.6,710.8,532.5,570.3,489.8,400,483.9
245369_at,111.9,5.3,160.7,23,5.7,79.1,4.9,59.7,17.4,58.1,95.2,34.3
245370_at,102.8,78.1,233.3,204.7,232.6,179.2,166.6,90.4,191.4,198.6,154.5,183.4
245371_at,11.2,2.5,135.8,4.3,11,5,13.6,118.1,175.8,74.1,129,92.5
245372_at,2984.7,3544.9,3070.1,4339.1,4431.6,3730.1,3885.9,4361.3,4396.4,4637.3,3824.4,3968.6
245373_s_at,3399.1,3720.5,3116,3779.6,4028.1,2639.6,3891.8,3310.5,3927.6,4233.6,3872.9,4235.3
245374_at,427,474.8,450.4,559.9,550,529.4,355.8,480.8,488.5,580.5,643,608.6
245375_at,63.3,95.7,49.5,49.6,33.7,29.8,35.9,108.6,172.6,9,149.9,84.1
245376_at,3.5,68.1,57,2.7,24.4,11.5,7,47,95.7,20.2,79,48.3
245377_at,13.1,8.4,84.1,70.8,3.8,13.9,25,10.6,12.8,4.9,19.2,14.2
245378_at,28.2,108.4,31.8,9,23.3,14.8,47.3,93.6,89.3,30.5,50,37.5
245379_at,215.3,58.1,99.8,100.7,151.2,173.1,175.3,145.3,276.9,123.7,134.8,173.1
245380_at,9.9,113.4,84.8,41.3,51.3,15.6,16.8,80.7,13.9,52.2,112.6,61.5
245381_at,15,17.6,176.5,10.2,34.7,48.6,13.6,155.7,13.8,19.9,48.5,30.3
245382_at,11.4,10.5,15.8,18.7,6.6,8.1,6.6,14.4,19.3,3.3,17,55.5
245383_at,690.1,522,650.5,314.4,281.9,327.7,547.6,580.2,476.4,267.4,414.5,305.7
245384_at,135.9,102.8,203.8,159.3,107.7,175.4,89.9,114,141.6,117.9,161.4,94.9
245385_at,352.6,313.5,217.4,865.2,852.6,447.7,355.7,223.3,170.9,959,1386.7,1323.5
245386_at,510.9,416.3,347.4,519.1,650.2,539.8,382.2,501.9,327.9,821,851.3,702.2
245387_at,1028.3,1174.8,1153.1,1197.7,1158.2,1217,1513.4,995.1,1449.6,1422.7,991.9,1152
245388_at,4400,4276.9,3537.4,3079.6,2896.6,4089.1,4012.7,4427.3,4297.4,2762.7,2293.6,3201.4
245389_at,83.2,78.9,130.8,120.9,158.2,102.9,34.5,96.3,185.8,84.1,81.7,165.5
245390_at,138,233.3,284,334.2,281.7,280.6,112.2,196.8,50,265.4,263.2,347.4
245391_at,5147.1,4737.6,4246.4,2822.4,2753.8,1725.6,4042.6,3704.4,3433.2,2745.2,2418.4,2471.8
245392_at,208.9,187.5,19.3,106.1,187.6,108.8,160.8,178.7,69.4,307.4,117.3,66.9
245393_at,301.4,260.4,434.9,175.9,141,610.7,219.6,224.9,272.3,281.2,547.7,548.6
245394_at,3180.1,2847.6,2630.7,3231.2,2869.7,3055.9,2839.7,3166.3,3356.4,2603.7,2828.4,3316
245395_at,362.7,380.2,370.8,520.3,449.3,276.5,415.9,356.6,455.5,488.6,473,519
245396_at,1185.2,860.2,1141.2,668.5,600.6,567,948,1482.6,1276.4,702.6,461.4,627.6
245397_at,769.4,1044.8,683.8,289.2,394.2,467.3,925.7,983.8,762.6,291.4,364.2,335
245398_at,438.3,446.7,377,538.6,528.6,961.1,379.1,286.8,419.2,495.5,654.3,502.9
245399_at,6188.9,6102.1,5273.5,3635.4,3313.2,6004.6,6325.5,5332.3,5796.5,3508.7,3373.5,3053.4
245400_at,6285.9,5194.9,6442.7,5322.3,5675.4,6254.6,5715.4,5947.3,5851.8,5377.2,4997.5,4628.5
245401_at,150.1,125.1,84.8,435.3,423.9,553.4,102.7,214.3,169.9,596.3,528.6,359.7
245402_at,67.4,8.1,6.1,18.6,26.5,16.5,3.1,4.9,14.8,2.3,49.3,8.4
245403_at,15.8,99.1,35.2,63,41.8,90.2,38.3,33.5,14.4,8.4,58.8,5.4
245404_at,186.8,223.3,187.9,205.7,93.1,14.4,227.1,216.6,162,214.7,127.4,156.3
245405_at,131.1,24.7,245.6,41.7,83,41.3,203.9,74.7,114.9,86.3,43.9,132
245406_at,35.4,27.6,65.1,62.8,78.6,201.6,5.1,131,108.2,5.2,100.7,111.7
245407_at,1904.7,1259.6,1011.4,1263.9,1405,1430.9,1168.4,1136.3,1935.6,1303.5,1189.6,1274.4
245408_at,197.4,261.7,311.3,115.8,128.4,34.9,228.9,244.7,327.6,151.7,175.9,206.1
245409_at,23.3,60.8,9,23.2,30.9,10.9,40.5,55.2,16.2,3.4,4.1,101.2
245410_at,8.3,62.9,6,2.5,12.6,57,5.3,1.7,16.9,16,4.9,13.9
245411_at,8.5,94,53.7,105,58,8.7,120.8,102.3,56.8,117.6,16.4,137.5
245412_at,38.2,10.9,10.2,45.2,3.9,14.6,56.1,16.4,20.8,19,42,91.5
245413_at,644.6,634.3,633.1,572.1,643.7,501.2,530.4,638,556.4,566.4,507.5,533.2
245414_at,158.5,187.1,97.4,100.4,169.5,93.8,128.4,116.3,18.1,107.1,114.9,188.6
